DEPTH_MD,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,ROP,DRHO
1151.624,17.188396454,1.4569827318,1.4569827318,1.6418248415,1.984823823,62.576721191,0.5991560817,2.335088253,134.75689697,62.554561615,19.595653534,0.0087275309
1151.776,17.293664932,1.4615684748,1.4615684748,1.6208860874,1.9940551519,56.998382568,0.5999144912,2.2751915455,133.55117798,62.534793854,19.594320297,0.0095247198
1151.928,17.363323212,1.46796,1.46796,1.5991849899,2.0004403591,53.070877075,0.5890346169,2.246556282,133.39370728,62.222194672,19.625087738,0.0080411844
1152.08,17.306394577,1.4617483616,1.4617483616,1.5767941475,2.0072553158,52.894161224,0.5954430103,2.2615725994,135.01968384,62.090976715,19.953790665,0.0067530512
1152.232,17.303955078,1.4349364042,1.4349364042,1.5542780161,2.0170853138,56.147445679,0.6104481816,2.3494927883,136.6607666,62.29365921,20.300287247,0.0076771663
1152.384,17.368221283,1.4041279554,1.4041279554,1.5368404388,2.0276217461,60.812625885,0.6145867705,2.4792406559,136.61581421,62.52306366,20.423683167,0.0094864713
1152.536,17.433296204,1.3883981705,1.3883981705,1.5269428492,2.0335755348,63.83285141,0.6009938121,2.5958118439,134.9360199,62.895442963,20.727336884,0.0092944931
1152.688,17.468294144,1.3834152222,1.3834152222,1.5223230124,2.0339932442,64.696495056,0.5763171315,2.6365795135,134.49966431,63.06747818,21.135778427,0.008264794
1152.84,17.418153763,1.3752183914,1.3752183914,1.5258302689,2.0305116177,63.613792419,0.5428779125,2.5457532406,134.99835205,63.153087616,21.254318237,0.0082297493
1152.992,17.39418602,1.3853734732,1.3853734732,1.537525177,2.0274267197,62.147331238,0.5182313919,2.439738512,136.04626465,63.472545624,21.253046036,0.009646547
1153.144,17.4870224,1.4431372881,1.4431372881,1.5456545353,2.0310344696,61.592353821,0.5288696289,2.3676986694,138.03445435,64.066047668,21.251823425,0.0114679327
1153.296,17.525499344,1.5071929693,1.5071929693,1.5476795435,2.0420069695,61.862037659,0.5671935678,2.3499410152,137.36187744,64.492156982,21.250490189,0.0110890437
1153.448,17.531738281,1.5339138508,1.5339138508,1.5503104925,2.0524017811,63.161396027,0.5956140757,2.4266417027,135.80020142,64.308731079,21.249265671,0.0088691832
1153.6,17.628221512,1.5375560522,1.5375560522,1.5547529459,2.0530529022,63.979164124,0.602663517,2.4410104752,133.87400818,64.022064209,21.248037338,0.0074933968
1153.752,17.707717896,1.5249460936,1.5249460936,1.5592935085,2.0419666767,63.861095428,0.6161627173,2.3993256092,131.02886963,63.364105225,21.246644974,0.0099567529
1153.904,17.687911987,1.4883984327,1.4883984327,1.5619481802,2.0251188278,63.118549347,0.6419649124,2.2991266251,131.63877869,62.709205627,21.250017166,0.0154504534
1154.056,17.607830048,1.4440046549,1.4440046549,1.5602909327,2.0102510452,63.487903595,0.6392138004,2.2178711891,134.30610657,63.129898071,21.473493576,0.0167391729
1154.208,17.530118942,1.4107629061,1.4107629061,1.5526566505,1.9998869896,65.479858398,0.5949314237,2.1896886826,138.36450195,63.633392334,21.66012001,0.0109778456
1154.36,17.458662033,1.3971465826,1.3971465826,1.539934516,1.9968703985,68.042259216,0.5401518345,2.2081968784,141.27854919,63.648029327,21.658882141,0.0045319372
1154.512,17.450069427,1.4077905416,1.4077905416,1.5256254673,1.9984945059,69.129371643,0.5150749683,2.2475781441,140.8421936,63.402961731,21.657564163,0.0022166949
1154.664,17.583417892,1.4287160635,1.4287160635,1.5156222582,1.9997426271,67.714782715,0.5303167701,2.2674641609,140.04264832,63.243953705,21.656324387,0.0035794224
1154.816,17.729328156,1.4414284229,1.4414284229,1.5129308701,2.0031635761,66.913551331,0.5559940934,2.2231385708,138.32185364,63.611858368,21.462425232,0.0054298914
1154.968,17.7781353,1.4416515827,1.4416515827,1.515209198,2.0100643635,66.820159912,0.5711711049,2.1826663017,137.88877869,63.907821655,21.236579895,0.0059981616
1155.12,17.752145767,1.4370164871,1.4370164871,1.5187706947,2.0161905289,67.762207031,0.5722689033,2.1527578831,136.94816589,63.820678711,21.235328674,0.0049393382
1155.272,17.666481018,1.4354265928,1.4354265928,1.5196516514,2.0148370266,69.435554504,0.5671136975,2.1625528336,136.90354919,63.457485199,21.411144257,0.0018129231
1155.424,17.552442551,1.4399927855,1.4399927855,1.5147197247,2.0072095394,69.722122192,0.5634818673,2.1343595982,137.70210266,62.753200531,21.649982452,-0.001331457
1155.576,17.505138397,1.4490253925,1.4490253925,1.5045038462,2.0012276173,68.999961853,0.5684629083,2.139705658,138.62466431,61.380195618,23.644550323,-0.001665564
1155.728,17.564464569,1.4508707523,1.4508707523,1.4933637381,1.9992718697,67.904930115,0.5819736123,2.1707763672,139.32185364,60.085231781,27.67971611,0.0015722797
1155.88,17.589834213,1.4355739355,1.4355739355,1.4842128754,2.001087904,67.413398743,0.5936542749,2.2183156013,140.24638367,60.081413269,29.623962402,0.007168314
1156.032,17.522361755,1.4079694748,1.4079694748,1.4762278795,2.0066096783,66.66872406,0.5944415331,2.2701718807,140.7739563,60.47586441,29.883584976,0.0122140329
1156.184,17.48887825,1.3856647015,1.3856647015,1.4662034512,2.0126264095,62.600975037,0.5763410926,2.311166048,140.89862061,60.615009308,29.585748672,0.013181
1156.336,17.5148983,1.3803386688,1.3803386688,1.4518418312,2.0142726898,56.959033966,0.5486646891,2.3754234314,140.90682983,60.96579361,29.569494247,0.0107945055
1156.488,17.557287216,1.384983182,1.384983182,1.4372056723,2.0089986324,54.672847748,0.5352442265,2.4002711773,140.43110657,61.845165253,29.690032959,0.0088063441
1156.64,17.611181259,1.3845740557,1.3845740557,1.4286267757,2.003916502,56.387950897,0.5508722663,2.360178709,140.35137939,62.689716339,29.984167099,0.0095017878
1156.792,17.681148529,1.373975873,1.373975873,1.4272962809,2.0059154034,59.660491943,0.5765449405,2.3145682812,141.50886536,62.207878113,29.571455002,0.0113798762
1156.944,17.732570648,1.3639655113,1.3639655113,1.4308745861,2.0101850033,61.98828125,0.5776934028,2.2807266712,141.9271698,61.451309204,28.098937988,0.0112148793
1157.096,17.717256546,1.3640574217,1.3640574217,1.4376174212,2.011131525,64.013442993,0.5666915774,2.281308651,141.19488525,61.398860931,27.564996719,0.0098137744
1157.248,17.701942444,1.3716807365,1.3716807365,1.445805192,2.0103855133,65.653434753,0.5747461915,2.2605159283,142.0610199,61.352687836,27.861003876,0.0134278899
1157.4,17.651172638,1.3819442987,1.3819442987,1.4552420378,2.0096423626,64.868469238,0.585146904,2.2337172031,141.58201599,61.285259247,27.955181122,0.0236780029
1157.552,17.639661789,1.3943538666,1.3943538666,1.4663945436,2.0088443756,61.626457214,0.5796928406,2.2276496887,140.9153595,60.753944397,28.363807678,0.0285354182
1157.704,17.733158112,1.4104440212,1.4104440212,1.4767096043,2.0062265396,58.125679016,0.5750350356,2.2555603981,141.46522522,59.949268341,28.72376442,0.021342786
1157.856,17.738126755,1.4286587238,1.4286587238,1.484262228,1.9976855516,56.854763031,0.6086909175,2.2866384983,139.83988953,59.662559509,28.63303566,0.0126471147
1158.008,17.571943283,1.439702034,1.439702034,1.4889082909,1.9847589731,56.443668365,0.6714969277,2.2670166492,139.01968384,59.842094421,28.303916931,0.0112262573
1158.16,17.409730911,1.4381803274,1.4381803274,1.4905081987,1.9761009216,55.919090271,0.6907389164,2.2183332443,139.17338562,60.071037292,28.302650452,0.0160071794
1158.312,17.409072876,1.4284898043,1.4284898043,1.4904915094,1.9745415449,55.862361908,0.6630777121,2.2042124271,139.4850769,60.126598358,28.372537613,0.0215684231
1158.464,17.506591797,1.4145064354,1.4145064354,1.4890059233,1.9803137779,56.713481903,0.6317222118,2.2680842876,139.93701172,60.264316559,29.088504791,0.027912993
1158.616,17.545536041,1.3987801075,1.3987801075,1.483576417,1.994071722,57.414039612,0.6124973893,2.32574296,140.92651367,60.27362442,29.550378799,0.0346229859
1158.768,17.502155304,1.3815114498,1.3815114498,1.4748749733,2.0075218678,55.899738312,0.6114128828,2.3393754959,140.57217407,60.123912811,29.602357864,0.0361737162
1158.92,17.491970062,1.3661016226,1.3661016226,1.4662115574,2.0133621693,52.964557648,0.614580214,2.352493763,141.01771545,60.172039032,29.909360886,0.0320734642
1159.072,17.472776413,1.3577792645,1.3577792645,1.4627534151,2.0099673271,51.363704681,0.6308999658,2.3703145981,141.1771698,60.189743042,29.963871002,0.0283273105
1159.224,17.406257629,1.3544181585,1.3544181585,1.4672141075,2.0023610592,52.072624207,0.6471400261,2.3848466873,141.53411865,60.344963074,29.962646484,0.027090447
1159.376,17.332830429,1.3523739576,1.3523739576,1.4772107601,1.9937821627,55.387088776,0.6332134008,2.4029150009,141.69979858,60.516490936,29.942581177,0.0239286572
1159.528,17.305009842,1.3580679893,1.3580679893,1.4886404276,1.9815971851,60.372829437,0.596888721,2.4610724449,141.42420959,60.689002991,29.58490181,0.0212251693
1159.68,17.408109665,1.3822255135,1.3822255135,1.4973599911,1.9728289843,62.952152252,0.5788623691,2.4567022324,141.65354919,61.11756897,29.172426224,0.0232255012
1159.832,17.525823593,1.4188731909,1.4188731909,1.5007984638,1.9785518646,60.263275146,0.5996234417,2.3987944126,140.74803162,61.703899384,28.444402695,0.0260849055
1159.984,17.549667358,1.4432902336,1.4432902336,1.5008897781,1.9945453405,54.812404633,0.6209151149,2.353028059,138.87664795,62.339862823,27.910892487,0.0231214929
1160.136,17.584733963,1.4391572475,1.4391572475,1.5045897961,1.9962720871,52.171916962,0.6156114936,2.3840522766,138.12072754,61.97877121,27.524017334,0.0168395694
1160.288,17.662315369,1.4147511721,1.4147511721,1.5134621859,1.9687099457,54.498416901,0.5811414123,2.427624464,139.20669556,61.41386795,27.064397812,0.0142353624
1160.44,17.648685455,1.3862892389,1.3862892389,1.5196061134,1.926004529,58.04932785,0.5502502918,2.4317829609,140.95210266,61.733726501,27.36173439,0.0178277623
1160.592,17.555011749,1.369904995,1.369904995,1.5178200006,1.8995585442,60.10092926,0.5612719655,2.457379818,142.64108276,61.810058594,27.770254135,0.0227479003
1160.744,17.484764099,1.376234293,1.376234293,1.5110653639,1.9041610956,61.938175201,0.6031938791,2.5130684376,143.44685364,61.628757477,27.883424759,0.0230581444
1160.896,17.442779541,1.3909169436,1.3909169436,1.5060863495,1.9208954573,65.830169678,0.634562254,2.5412473679,140.82513428,61.083770752,28.169841766,0.022480024
1161.048,17.404268265,1.392739892,1.392739892,1.5094484091,1.9306824207,69.342430115,0.618637383,2.5073368549,139.34875488,60.608779907,28.286884308,0.0246641785
1161.2,17.374113083,1.3866491318,1.3866491318,1.521292448,1.9306981564,69.501296997,0.5754922032,2.4920842648,139.32972717,60.884693146,28.563114166,0.0289170593
1161.352,17.486692429,1.3908736706,1.3908736706,1.534756422,1.9352049828,68.069534302,0.5552795529,2.5060875416,141.16239929,60.826511383,28.40344429,0.032741081
1161.504,17.742191315,1.4096741676,1.4096741676,1.5427305698,1.9541480541,66.769790649,0.5625408888,2.5089013577,141.487854,60.502914429,28.267684937,0.0314556099
1161.656,17.78768158,1.4298957586,1.4298957586,1.5445162058,1.9796793461,65.78502655,0.5754181147,2.4492614269,141.31594849,60.522304535,27.983222961,0.0280171558
1161.808,17.632448196,1.4349085093,1.4349085093,1.5448087454,1.9988619089,63.698886871,0.5827932954,2.4177744389,140.50886536,60.502487183,27.846103668,0.0262617264
1161.96,17.478469849,1.4209067822,1.4209067822,1.5461289883,1.993522048,61.090145111,0.6001745462,2.3794298172,138.2142334,60.299667358,27.599311829,0.0268664211
1162.112,17.327020645,1.3977799416,1.3977799416,1.5477690697,1.9669870138,60.117359161,0.6265237331,2.3194944859,139.29823303,59.797241211,27.4438591,0.0274272468
1162.264,17.312858582,1.3832107782,1.3832107782,1.547880888,1.9333364964,60.122348785,0.6272722483,2.2719502449,141.26148987,59.631511688,27.673397064,0.025044838
1162.416,17.369873047,1.3862663507,1.3862663507,1.5440223217,1.9094561338,60.467056274,0.5974327922,2.2231998444,142.72966003,59.507804871,27.856233597,0.0221579112
1162.568,17.473875046,1.3952320814,1.3952320814,1.5348088741,1.9051105976,59.774993896,0.5723907948,2.1934936047,142.41142273,59.515663147,28.072834015,0.0201571081
1162.72,17.498195648,1.3988302946,1.3988302946,1.5224809647,1.9204293489,58.399669647,0.566227138,2.163022995,141.22276306,59.665351868,28.479330063,0.0195459854
1162.872,17.589265823,1.4005266428,1.4005266428,1.5097376108,1.9463074207,59.258686066,0.5627199411,2.1667981148,139.32907104,59.711063385,28.680488586,0.0168582946
1163.024,17.618753433,1.403537035,1.403537035,1.4953733683,1.9633306265,62.342983246,0.5617080331,2.2100355625,138.72341919,60.401157379,28.679267883,0.0163438711
1163.176,17.654949188,1.399510026,1.399510026,1.4824900627,1.9624527693,63.707134247,0.6008163691,2.1975057125,138.53707886,61.866157532,28.67801857,0.0205827765
1163.328,17.676450729,1.3774306774,1.3774306774,1.4732449055,1.950564146,62.682678223,0.6785876751,2.1810293198,140.84022522,63.066261292,28.676675797,0.0245390907
1163.48,17.564790726,1.3470408916,1.3470408916,1.4618074894,1.9363796711,61.189846039,0.7331521511,2.1828458309,142.16436768,62.599754333,28.675445557,0.025075851
1163.632,17.439357758,1.3328869343,1.3328869343,1.4441555738,1.9322441816,61.193622589,0.7222406268,2.2491452694,142.67454529,61.867218018,28.502670288,0.0185412709
1163.784,17.50138855,1.3397141695,1.3397141695,1.4235464334,1.93366611,61.169361115,0.6700745821,2.2993588448,141.55052185,62.074146271,28.091821671,0.0113731138
1163.936,17.63940239,1.3449969292,1.3449969292,1.4052778482,1.9409236908,59.916885376,0.6335904598,2.318808794,142.41633606,61.910297394,27.837219238,0.0118800839
1164.088,17.671367645,1.3260843754,1.3260843754,1.394343257,1.9499064684,58.89289856,0.6234493256,2.3011498451,143.14468384,61.535240173,27.835981369,0.0159079731
1164.24,17.686639786,1.2933647633,1.2933647633,1.3923447132,1.9529542923,58.957450867,0.606261611,2.3191375732,143.52493286,60.998268127,27.693517685,0.0206790697
1164.392,17.799432755,1.2709209919,1.2709209919,1.3929489851,1.950830698,60.436912537,0.576990962,2.2993450165,143.94094849,60.882465363,27.423103333,0.0181202032
1164.544,17.792552948,1.2734196186,1.2734196186,1.3918527365,1.941509366,61.998313904,0.5470405221,2.2699017525,142.67749023,60.960227966,27.288820267,0.0097120786
1164.696,17.694555283,1.2955368757,1.2955368757,1.3939361572,1.9323114157,63.288604736,0.5281368494,2.2710504532,141.16174316,60.514335632,26.998893738,0.0037688131
1164.848,17.804920197,1.3211973906,1.3211973906,1.4012190104,1.9330482483,65.410606384,0.526928544,2.349168539,141.99015808,60.65279007,26.99511528,0.0025033725
1165.0,17.937206268,1.335213542,1.335213542,1.4152618647,1.9399092197,68.853004456,0.5418675542,2.447488308,141.80052185,60.724639893,26.993942261,0.0064752251
1165.152,17.941215515,1.3388528824,1.3388528824,1.4361419678,1.9506587982,71.832061768,0.5556722283,2.4836680889,143.11219788,60.551868439,26.873512268,0.0120051345
1165.304,17.945224762,1.3450095654,1.3450095654,1.4576478004,1.9585329294,72.721496582,0.5565824509,2.4020135403,142.71063232,60.384319305,26.662595749,0.0151750753
1165.456,17.876155853,1.3568304777,1.3568304777,1.4759352207,1.9654070139,70.831962585,0.548558414,2.3552808762,141.46029663,60.095539093,26.958284378,0.0152372839
1165.608,17.694993973,1.3748246431,1.3748246431,1.4914878607,1.9703915119,67.639060974,0.5416576266,2.3199870586,140.09710693,60.336105347,27.062356949,0.0132348444
1165.76,17.632484436,1.3956224918,1.3956224918,1.5045638084,1.9732151031,63.188674927,0.5407671332,2.2820076942,139.03739929,60.696914673,27.991876602,0.0143040707
1165.912,17.59069252,1.4141757488,1.4141757488,1.5117659569,1.9788330793,59.133117676,0.5510933399,2.2656445503,137.98950195,60.888961792,30.023414612,0.016684534
1166.064,17.575361252,1.4346280098,1.4346280098,1.5117446184,1.9874145985,58.543403625,0.5816820264,2.258908987,137.49310303,61.009315491,30.747657776,0.0146662565
1166.216,17.663597107,1.4493770599,1.4493770599,1.5052326918,1.9903377295,61.66147995,0.6049998999,2.2856714725,137.11909485,60.62752533,31.155920029,0.0097791208
1166.368,17.742387772,1.4403026104,1.4403026104,1.4927927256,1.9813294411,65.166297913,0.6045401692,2.2587962151,136.77133179,60.625232697,31.154672623,0.0090555456
1166.52,17.638910294,1.4095839262,1.4095839262,1.4762556553,1.9702315331,66.081192017,0.5896260738,2.25131917,138.38287354,61.338100433,31.153278351,0.016981354
1166.672,17.524534225,1.3760089874,1.3760089874,1.4575003386,1.9738475084,66.027267456,0.5742070079,2.2817709446,139.13583374,62.328227997,31.152112961,0.0237859562
1166.824,17.526136398,1.3485337496,1.3485337496,1.4374248981,1.9824109077,66.08417511,0.5667417645,2.3286790848,140.50787354,62.355155945,31.15089035,0.0212216694
1166.976,17.520259857,1.3207387924,1.3207387924,1.417878747,1.9822297096,67.584472656,0.5671591163,2.3625719547,142.00262451,61.538356781,31.149555206,0.0181239601
1167.128,17.606718063,1.2985029221,1.2985029221,1.4022911787,1.9820744991,66.778686523,0.5870789886,2.3519001007,143.0,61.530265808,31.148334503,0.0200688802
1167.28,17.738142014,1.2956880331,1.2956880331,1.3938664198,1.9915400743,64.297454834,0.6138866544,2.3817214966,143.37400818,61.440532684,31.147087097,0.0251389705
1167.432,17.770145416,1.3070629835,1.3070629835,1.3938002586,2.0092411041,62.599380493,0.6165867448,2.3640935421,143.74803162,61.386486053,31.145772934,0.0256668553
1167.584,17.731868744,1.3183351755,1.3183351755,1.4003216028,2.0117032528,64.173171997,0.5996180177,2.4058675766,142.75787354,61.66387558,31.144535065,0.0193355307
1167.736,17.753797531,1.3348516226,1.3348516226,1.4089473486,2.0059597492,66.994781494,0.5914415717,2.487735033,141.76049805,61.580654144,31.04050827,0.0143520711
1167.888,17.827362061,1.3687280416,1.3687280416,1.417514205,2.0042388439,64.588882446,0.6169708371,2.6465990543,140.39305115,60.825256348,30.36233139,0.0118814958
1168.04,17.802804947,1.4097836018,1.4097836018,1.4222863913,2.0093898773,58.020370483,0.6529007554,2.6870858669,138.16043091,60.154724121,29.612182617,0.0140368966
1168.192,17.653465271,1.4314373732,1.4314373732,1.4250751734,2.0134131908,53.700511932,0.6478059292,2.648042202,136.16174316,60.529773712,29.070871353,0.0196493119
1168.344,17.534988403,1.4189734459,1.4189734459,1.4324787855,2.0047111511,57.959018707,0.5874267817,2.5544905663,138.45013428,60.520801544,28.773571014,0.0284139533
1168.496,17.408748627,1.3853331804,1.3853331804,1.4414206743,1.9923685789,67.150932312,0.5235689282,2.5179362297,140.94094849,60.20293045,28.980916977,0.0399161614
1168.648,17.348819733,1.3567633629,1.3567633629,1.443172574,1.9905287027,71.946838379,0.523080945,2.5025908947,141.12171936,60.438644409,29.360864639,0.0480526164
1168.8,17.418560028,1.3517855406,1.3517855406,1.4380967617,2.0006742477,67.852760315,0.584444046,2.4737458229,141.73194885,60.209712982,29.465463638,0.0447009094
1168.952,17.460887909,1.3644313812,1.3644313812,1.4286340475,2.0069470406,63.173545837,0.6382886767,2.346316576,140.78149414,60.103919983,29.464233398,0.0303027034
1169.104,17.529714584,1.3727782965,1.3727782965,1.4200478792,2.0032217503,63.742618561,0.6399722695,2.2665717602,139.78411865,60.153388977,29.463010788,0.0150148282
1169.256,17.599365234,1.363853097,1.363853097,1.4197630882,1.994954586,67.323516846,0.601947248,2.2792155743,140.05101013,60.432415009,29.461675644,0.0093616014
1169.408,17.632246017,1.3472174406,1.3472174406,1.4238219261,1.9867856503,69.214485168,0.5705868006,2.3646235466,140.36270142,60.968593597,29.447399139,0.0117785828
1169.56,17.634716034,1.3372853994,1.3372853994,1.4254658222,1.9760919809,69.87815094,0.563111186,2.4498176575,140.97375488,60.920528412,29.151411057,0.0154219745
1169.712,17.591215134,1.3421156406,1.3421156406,1.4252240658,1.9701225758,68.87978363,0.5732287169,2.4861695766,141.9553833,61.365665436,28.208599091,0.0188274514
1169.864,17.511901855,1.3513948917,1.3513948917,1.4236607552,1.963939786,65.433578491,0.5740212798,2.5100896358,142.71456909,62.457275391,27.477115631,0.0221290886
1170.016,17.48541069,1.3506958485,1.3506958485,1.4225765467,1.9658972025,61.082706451,0.5581429601,2.521746397,142.27493286,63.455429077,27.369297028,0.0232315715
1170.168,17.559158325,1.347614646,1.347614646,1.4251509905,1.9714455605,58.558170319,0.5413585901,2.5732760429,141.77624512,63.097320557,27.367959976,0.0188774578
1170.32,17.615711212,1.350225091,1.350225091,1.4289277792,1.9776155949,56.34305954,0.5415642858,2.5568244457,139.86022949,61.759483337,27.366737366,0.0146172503
1170.472,17.661527634,1.3582493067,1.3582493067,1.4286817312,1.9849126339,54.055599213,0.5687981248,2.5010490417,139.98556519,61.611953735,27.365484238,0.0099722883
1170.624,17.698184967,1.3655239344,1.3655239344,1.4263961315,1.9890884161,56.181907654,0.5913785696,2.4250662327,141.05708313,61.580688477,27.364177704,0.0061496035
1170.776,17.715337753,1.3721741438,1.3721741438,1.4228259325,1.9950699806,60.90171814,0.5929694176,2.4722163677,139.13386536,61.379020691,27.362926483,0.0048025064
1170.928,17.742609024,1.3743380308,1.3743380308,1.4184887409,1.9957777262,63.727478027,0.5743917227,2.5297071934,139.4671936,60.744903564,27.361650467,0.0067299786
1171.08,17.838853836,1.364934206,1.364934206,1.4152402878,1.9898070097,65.567016602,0.5473449826,2.5334069729,139.38352966,59.890201569,27.14081192,0.0172833577
1171.232,17.92080307,1.3459050655,1.3459050655,1.4123394489,1.9799797535,66.876113892,0.5365240574,2.5110077858,139.14271545,60.084259033,26.941871643,0.0401605889
1171.384,17.838794708,1.3343291283,1.3343291283,1.4054621458,1.9915982485,67.268104553,0.5467615724,2.3916332722,142.13615417,60.355133057,27.148662567,0.0565450788
1171.536,17.696937561,1.3320119381,1.3320119381,1.3955798149,2.000556469,65.455200195,0.5528527498,2.3556919098,143.06791687,60.386493683,27.749710083,0.0467570685
1171.688,17.653308868,1.326867342,1.326867342,1.3916383982,2.0054516792,61.453430176,0.5430209637,2.3676874638,141.62796021,60.537918091,28.762172699,0.0261034891
1171.84,17.631658554,1.3098142147,1.3098142147,1.39281106,2.0016658306,58.893501282,0.5398339033,2.4450550079,142.41864014,60.577781677,29.440135956,0.0082488442
1171.992,17.72836113,1.300206542,1.300206542,1.3948982954,2.0062158108,58.206386566,0.5670070648,2.5374469757,140.89698792,60.622982025,29.438861847,0.0023389019
1172.144,17.828104019,1.3210595846,1.3210595846,1.3982319832,2.0091938972,60.929840088,0.6027430892,2.6269567013,140.97834778,60.272155762,29.271308899,0.004236625
1172.296,17.766931534,1.3522613049,1.3522613049,1.4037276506,2.0057549477,61.30891037,0.62367028,2.6512758732,140.77230835,60.463954926,29.020906448,0.0096801966
1172.448,17.70353508,1.362211585,1.362211585,1.4132088423,1.9962795973,58.520904541,0.6410327554,2.6212060452,141.31758118,60.80317688,29.017843246,0.0152086066
1172.6,17.627613068,1.3492852449,1.3492852449,1.426012516,1.989566803,59.614131927,0.6454413533,2.5700080395,142.84645081,60.585296631,29.16047287,0.0196702592
1172.752,17.609619141,1.3508226871,1.3508226871,1.4375255108,1.9939284325,64.733566284,0.6367449164,2.5384550095,142.887146,60.662853241,29.855064392,0.0190650914
1172.904,17.573503494,1.3747481108,1.3747481108,1.439434886,1.9992666245,71.036476135,0.6334698796,2.5228161812,142.76246643,60.91488266,30.813661575,0.0148449037
1173.056,17.46688652,1.388438344,1.388438344,1.4308490753,1.997469902,72.209907532,0.6423413754,2.4685292244,141.17913818,61.527046204,31.23490715,0.0134639516
1173.208,17.420948029,1.383056283,1.383056283,1.4165879488,1.9905741215,71.431976318,0.6422989964,2.3810539246,140.55249023,62.334758759,31.514789581,0.0133095728
1173.36,17.440713882,1.3811775446,1.3811775446,1.3966085911,1.9883829355,71.966110229,0.6210753918,2.3557939529,139.83070374,63.032115936,31.513555527,0.0155128166
1173.512,17.415998459,1.389647603,1.389647603,1.3770365715,1.9983706474,71.224464417,0.5948137641,2.3330793381,141.30708313,62.407333374,31.512233734,0.0195082445
1173.664,17.39720726,1.3706792593,1.3706792593,1.3762526512,2.0035130978,69.936981201,0.5909848213,2.3894948959,139.94750977,61.054897308,31.39053154,0.0202755108
1173.816,17.440755844,1.3015729189,1.3015729189,1.3961437941,1.982665658,68.103538513,0.6048293114,2.4190244675,143.06692505,61.226604462,30.842811584,0.0150235407
1173.968,17.570953369,1.2334650755,1.2334650755,1.417327404,1.9511073828,63.820049286,0.6164730787,2.4362747669,147.79920959,61.214431763,29.940771103,0.0094189346
1174.12,17.903718948,1.249556303,1.249556303,1.4314303398,1.945394516,61.435264587,0.6262045503,2.4410135746,148.15518188,61.044399261,29.838359833,0.0081409719
1174.272,17.982841492,1.3621374369,1.3621374369,1.4340337515,1.9658870697,59.046012878,0.6188830137,2.4379811287,147.24835205,60.9790802,29.837026596,0.0093248887
1174.424,17.612052917,1.4790463448,1.4790463448,1.4314334393,1.9882124662,59.97158432,0.5978527665,2.4190583229,143.84744263,60.491790771,29.835718155,0.0133874565
1174.576,17.469009399,1.5238986015,1.5238986015,1.4452627897,1.986995697,61.187847137,0.5777866244,2.3951380253,138.25558472,59.895339966,29.752981186,0.0253176466
1174.728,17.438425064,1.5061004162,1.5061004162,1.4785877466,1.9848231077,60.894176483,0.5737480521,2.3555116653,138.36875916,59.685035706,29.689702988,0.0432548597
