DEPTH_MD,CALI,RSHA,RMED,RDEP,RHOB,GR,NPHI,PEF,DTC,SP,ROP,DRHO
-1.7636494903982043,1.8353569689335985,-0.10365950055581533,-0.08181996952344466,-0.05634318078360142,-0.946663476925055,-0.25590664719463285,0.9965311128170634,-0.580020121116045,0.9444300042063745,0.11083826391008211,-0.07828506334342122,-0.2628249956598908
-1.763438911646562,1.8665466943721105,-0.1033522993930815,-0.08172489069523334,-0.0562635426812627,-0.9441169071005556,-0.23074287469411944,1.0320257219925373,-0.577566515176452,0.8806203747822527,0.1087630054779392,-0.07835335710235344,-0.28913483112537125
-1.7632283328949194,1.8922451537273373,-0.10441588526286495,-0.08205407075855473,-0.05618214581415901,-0.9874757343999443,-0.234375999801929,1.0999954827776854,-0.5846846064962733,0.7863685454404662,0.1039998637533645,-0.07843077077711585,-0.24202686895632555
-1.763017754143277,1.8858425814112203,-0.10749849456713956,-0.08300813902403743,-0.05613455656617267,-1.0533685823147987,-0.25722509445599917,1.22991199558613,-0.6017945456040811,0.8065732010756479,0.09925886974538392,-0.07824328117330229,-0.13696815035609253
-1.7628071753916343,1.8599548321712138,-0.11124288392416619,-0.08416702836307773,-0.05616426538562941,-1.1115172838794793,-0.2458595908335581,1.2160598843219428,-0.615669691890503,0.8949346385685067,0.10230437528897823,-0.0658182758436616,-0.112323337755709
-1.7625965966399917,1.8348334920736475,-0.11404665635769118,-0.08503479655502863,-0.056301122138505265,-1.152051665656366,-0.18456458840208362,0.9930938948998282,-0.6204821256137746,1.0293784211945778,0.10594930542975929,-0.055442082503604585,-0.222500014400994
-1.7623860178883495,1.8117339197511289,-0.11519512398810833,-0.08539024754215038,-0.05652918680414204,-1.1638497165383157,-0.10571623093273907,0.7172734395331009,-0.6173216733798743,1.1259130111035243,0.10605526655161643,-0.05551090645205804,-0.34576826987259796
-1.7621754391367068,1.8089562244027908,-0.11429736018490644,-0.08511238944532759,-0.056785699452027175,-1.157497744690705,-0.07226438817210261,0.591009026903031,-0.6105969439410717,1.1114577176693907,0.10428115643193632,-0.05558418435944139,-0.3900437794834798
-1.7619648603850644,1.85206321789679,-0.11253239884627965,-0.08456613351835927,-0.05696502301905017,-1.1526162751987215,-0.11579310260413217,0.6677529524139841,-0.60720121553523,1.0849709213474366,0.10313005464352631,-0.05565311433467923,-0.3639836757426044
-1.7617542816334217,1.8992310109490438,-0.11146017598985815,-0.08423428030575188,-0.057013270467395044,-1.13923675870855,-0.14044801925007666,0.7970407238017381,-0.6147702358635373,1.0279655967696177,0.1057934152687547,-0.0664336617503453,-0.3285962530118868
-1.761543702881779,1.9150086896712442,-0.1114413535957875,-0.08422845477059947,-0.05697242778563245,-1.1122474061009917,-0.14332179291505265,0.8734584239738321,-0.6216812646137361,1.0136189821628871,0.10793597295932948,-0.07899037642058515,-0.31772894434977494
-1.7613331241301369,1.906607163414882,-0.11183230033412617,-0.08434945287309194,-0.05690858224508641,-1.0882876420148213,-0.11433379561576408,0.8789859436031482,-0.6267884144082501,0.9824589962626225,0.10730512179282474,-0.07905994272332609,-0.33797734151448056
-1.7611225453784942,1.878914682831712,-0.11196639983163992,-0.08439095669740651,-0.056892789683293726,-1.0935812626862602,-0.0628427490961529,0.8530289908031952,-0.625115832514089,0.9809809643424566,0.10467586645446762,-0.0692848190053065,-0.3977653048769572
-1.7609119666268518,1.8420499506052508,-0.11158126470245491,-0.08427175728924002,-0.056981202379589355,-1.1234127775001255,-0.0540246940347187,0.8347423794173141,-0.6299300983001039,1.0074349046522288,0.09957736066656121,-0.056005717887668366,-0.45789682171120627
-1.7607013878752091,1.8267581370945585,-0.11081941024462132,-0.08403596316504543,-0.05716433838670266,-1.1468083982415835,-0.07624649327848358,0.8598223958410286,-0.6290172072317334,1.0379969042402892,0.08963780949667201,0.05488972932085408,-0.46428611309965534
-1.7604908091235667,1.8459362574458338,-0.11066376353155866,-0.08398779047272471,-0.0573640426917455,-1.154457432841285,-0.10994202338898866,0.9278500788526615,-0.623711585151595,1.0610929217435758,0.0802632186272964,0.2792398359359497,-0.40236724618111147
-1.760280230371924,1.8541373948106554,-0.1119539722243252,-0.08438711035017775,-0.05752808658249069,-1.1473548245113847,-0.1250670737146841,0.9866633289037791,-0.6155938042380575,1.0917201284955693,0.08023557539378906,0.38733746709189204,-0.29535154832846156
-1.7600696516202818,1.8323258590870897,-0.11428226807959571,-0.08510771843537628,-0.057671230440940274,-1.1257588666932887,-0.1479816681805819,0.9906272490131909,-0.6067388463673673,1.1091971984569455,0.08309111310007743,0.40177215335539995,-0.19885980072573417
-1.7598590728686392,1.8215017882423952,-0.11616356225851579,-0.08568997940229675,-0.05785093439615622,-1.102227105679799,-0.2731515193639034,0.8994898050498767,-0.5997386984858452,1.1133269935669692,0.08409842037232751,0.38521283210730717,-0.18036801646217931
-1.7596484941169965,1.829913179600095,-0.11661278602692093,-0.0858290142585601,-0.05810838946891169,-1.095788414421528,-0.4467612775493554,0.7601364742241812,-0.5887661329745641,1.1135989430656918,0.08663784210804776,0.38430910666597207,-0.2260061167038113
-1.759437915365354,1.8436160649406172,-0.11622104496192308,-0.08570777031178989,-0.05837076609177599,-1.1164155380510856,-0.517110157744863,0.6925631652669076,-0.5845231416594927,1.0978395040340012,0.09300384951282101,0.3910109063728315,-0.26402669846913424
-1.7592273366137114,1.8610381639574023,-0.11625555268438593,-0.08571845045956931,-0.058524556572816064,-1.1362920248072468,-0.4643342355553351,0.771251835939256,-0.5913693157744927,1.0951983558328842,0.09911778155734717,0.40736439199186975,-0.2507273888361091
-1.7590167578620692,1.8836561869896358,-0.11714945548951516,-0.08599511357662963,-0.058548407826054534,-1.1284742133626662,-0.36363395306420215,0.9005161986651754,-0.5991577344830119,1.133542769713871,0.09562962528231156,0.38441812216038196,-0.21481178682577712
-1.7588061791104266,1.9002791976045728,-0.11799377858313273,-0.08625643176194675,-0.058484260966187245,-1.1117755773208868,-0.2920048924963429,0.9062988158622667,-0.6049365144937184,1.147400076835801,0.0901526198372824,0.3025480413454243,-0.21796710315345294
-1.758595600358784,1.895328672712664,-0.11798602640837728,-0.08625403246213525,-0.058363384832349374,-1.1080736797791653,-0.2296880699588219,0.8509035758466069,-0.6048371358520145,1.1231414485745421,0.08977293270847474,0.272861583105648,-0.2447611166637467
-1.7583850216071415,1.890378147820754,-0.11734303857952025,-0.08605502758605399,-0.058216605908591526,-1.1109913718704565,-0.17922342148115367,0.891459325922682,-0.6083876930006525,1.1518341725962975,0.08943867327787891,0.2893192060974296,-0.17564662028680722
-1.7581744428554988,1.8739660076665072,-0.11647735931158328,-0.08578709966003377,-0.05804743531209745,-1.11389787443607,-0.20337781648955702,0.9438279051651206,-0.6129638327734995,1.1359660544059313,0.08895053961984666,0.2945553416854358,0.020371298288766843
-1.7579638641038566,1.8702449442635407,-0.1154306753780961,-0.08546315074975637,-0.05784750875839774,-1.1170188447356701,-0.30313868184386455,0.9163661758503086,-0.6139999191455543,1.1138815082157025,0.0851042087809001,0.3172744606122735,0.11326202415326678
-1.757753285352214,1.9004691046036977,-0.11407355267705953,-0.08504312097185694,-0.0576625947512735,-1.1272573428631087,-0.4108621140398621,0.8929136835101611,-0.6092338973881569,1.1320970886141826,0.07927894278362058,0.33728759952832316,-0.02428619535647443
-1.7575427066005715,1.9020752967820247,-0.11253723515832732,-0.084567630358014,-0.05752720185798024,-1.1606616086935437,-0.44996982786622586,1.0623742582788893,-0.6039270132237661,1.0782540650197794,0.07720338057729423,0.3322431953938928,-0.19057776588290237
-1.757332127848929,1.8483538696451307,-0.1116057881126284,-0.08427934729014463,-0.05744391372878967,-1.2112181560733069,-0.4626197376503666,1.378608508774717,-0.6072776324570761,1.05108284458166,0.07850308200422246,0.3139446109396786,-0.2177495161007489
-1.7571215490972862,1.7959161631859668,-0.11173413632447077,-0.08431907109026436,-0.057415232815421186,-1.245080263581196,-0.4787616779688931,1.475493756782298,-0.6155907915263181,1.056174573396796,0.08016046091069244,0.3138741963114642,-0.12632160707048137
-1.756910970345644,1.79570344299857,-0.1125514826589758,-0.08457203996263445,-0.05741553199789125,-1.2511790701614875,-0.48050728240870366,1.3362169553779883,-0.6180020567164258,1.0665000717209048,0.0805626823837052,0.3177598339405026,-0.019971226858524302
-1.7567003915940014,1.827227971556801,-0.11373090870197719,-0.08493707258533856,-0.05744216351142942,-1.2286035548268202,-0.4543172292586866,1.1783390213281,-0.6070953229438886,1.0814714633700917,0.08155966141335314,0.35756670215759007,0.10135908296881495
-1.756489812842359,1.8398173123695107,-0.11505734447140323,-0.08534760475107737,-0.057539496120110944,-1.1747954916382684,-0.4327601706287057,1.081540206774476,-0.5972495507271118,1.1142510160301073,0.08162704351797323,0.3832463119697512,0.22967755535198572
-1.7562792340907163,1.8257938052550955,-0.11651386791469567,-0.08579839908081938,-0.05769548345446885,-1.1221912442419122,-0.47935716255126043,1.0760796131291663,-0.5949216642597079,1.1025126929497648,0.080543240987995,0.3861362821444766,0.25933292848573314
-1.7560686553390736,1.8225012652125179,-0.11781360845989658,-0.08620066906872145,-0.057850789079519876,-1.0993495093236694,-0.5696764336841889,1.0920274277557362,-0.5926815941302848,1.117272287034371,0.08089163962205213,0.40320526130234763,0.18092180631807173
-1.7558580765874314,1.8162966155934228,-0.11851555703555947,-0.08641792230905654,-0.057912781826678306,-1.112626920707596,-0.6189367313359815,1.1741989343092751,-0.5896385153391169,1.1225545831053323,0.08101980370336104,0.4062359547067178,0.10928227893547751
-1.7556474978357888,1.794793370024629,-0.11879904923104094,-0.08650566320662856,-0.057832816761011485,-1.1423754456919542,-0.5971223688793402,1.2559691865609866,-0.5871570215040788,1.1343793436583633,0.0821434831862587,0.4061678730569533,0.08562913395726121
-1.7554369190841463,1.7710568700755487,-0.11897146717952163,-0.08655902660004235,-0.05765361072976681,-1.1759279737153852,-0.49513204585096654,1.1858473001418788,-0.584071683381606,1.1398678765411354,0.08338521942861887,0.4050522674034713,0.025164682924430616
-1.7552263403325037,1.7620634267478863,-0.11849120456722256,-0.0864103852146884,-0.05744871560806164,-1.2235840798811233,-0.34171441535129726,1.0029490734518807,-0.5741407411226241,1.130738350510161,0.08463408050832813,0.38516574765278483,-0.0265354369720281
-1.755015761580861,1.7953920698582024,-0.11645364027354822,-0.08577975861248498,-0.05729240344722683,-1.2578769872564568,-0.26234534634487466,0.9121846726546056,-0.5748869968899337,1.1383357579687585,0.0877365846855613,0.36223262753332025,0.011717887210673412
-1.7548051828292186,1.833444952795017,-0.11336259508621328,-0.0848230794393183,-0.057230763309196006,-1.235494492999708,-0.3450855413041102,1.0167186529575047,-0.5847753134187228,1.1083383831577396,0.09198118796209405,0.321755441471808,0.06639967259704398
-1.7545946040775764,1.8411528257182452,-0.11130314172705481,-0.08418567816647773,-0.057229126353911704,-1.172943144078921,-0.5128158135195218,1.1239242578791189,-0.5925903579555106,1.0463444481706907,0.09658509803136499,0.29209294967762844,0.009728885676682146
-1.7543840253259337,1.852488658594849,-0.11165173808295176,-0.08429356881618252,-0.05716279759689218,-1.166189744770996,-0.5940670035417399,1.0972200188838643,-0.587292674762699,1.0213028270941724,0.0939710589041566,0.2705831812061795,-0.11040340643765696
-1.754173446574291,1.8775680711227496,-0.11371026640613831,-0.08493068379018398,-0.05700374577951547,-1.2739867699139462,-0.5224776184798591,0.9236598724946302,-0.5798523051830637,1.0572780426040385,0.0898815725478851,0.2450289179599742,-0.1602049291798882
-1.7539628678226487,1.873161986552358,-0.11611088570541503,-0.08567367599739274,-0.056893606024981024,-1.4410099634655924,-0.41321153727906806,0.7681201350206864,-0.5791422018883238,1.1150987108175932,0.09219711446961394,0.2615604550754448,-0.09150571083087092
-1.753752289071006,1.8428804843610822,-0.11749281334307801,-0.08610138290869657,-0.05692562496162421,-1.5444416398017309,-0.3500811322995097,0.8236153131195669,-0.5747712926394319,1.171050103464841,0.09274970298338732,0.2842736354459745,0.0025844918688053917
-1.7535417103193638,1.8201718240737765,-0.11695896924953367,-0.08593615804297655,-0.05704671265807038,-1.526440812442667,-0.2935467198463717,1.03469614574101,-0.5652619258637875,1.197743137261154,0.09143721552429872,0.2905657787928217,0.008517441362372218
-1.7533311315677211,1.806599653831289,-0.115720562351899,-0.08555287083264156,-0.05713596947691133,-1.4609918191026159,-0.1737850613128975,1.1926389046296113,-0.560450102811021,1.1108925880319154,0.0874919103117981,0.3064902015919652,-0.0025382374866393252
-1.7531205528160785,1.794150276750138,-0.11556680592643505,-0.0855052831847532,-0.057075699166255135,-1.4227144761200088,-0.06570830590576908,1.1124556605596396,-0.5662406486709018,1.0619840878632585,0.08405332406610821,0.31299761867524795,0.03923041608210413
-1.752909974064436,1.7844021387848135,-0.11608053056982598,-0.0856642810761746,-0.05686337577260468,-1.422652932946569,-0.060819768322584455,0.8952155659713557,-0.5688451749561874,1.0613537507305786,0.08605073407646144,0.3283556488935419,0.12056033335872554
-1.7526993953127934,1.8207951871455925,-0.11572421220934921,-0.08555400046433441,-0.05662201244411195,-1.405026491237809,-0.1048769415772928,0.7934429442461375,-0.5664539809185447,1.1220652756205312,0.08562954067429857,0.3194782060337651,0.19368896854760864
-1.7524888165611512,1.903389229878112,-0.11413848591250743,-0.08506321782267422,-0.05647906305525388,-1.3309391152398466,-0.1448717196972298,0.8300044629387378,-0.565973494788231,1.1328467195630065,0.08328693544961988,0.311930157966528,0.16910627668742592
-1.7522782378095085,1.9180946751743544,-0.11243289756488664,-0.0845353378496314,-0.05644705266601542,-1.2310848518967237,-0.17517417322264436,0.8948425233088261,-0.5761575859099878,1.1271519498684228,0.08342730563253167,0.29611443241464486,0.10335103908178692
-1.7520676590578659,1.8679130366070147,-0.11201009753973294,-0.08440448114778303,-0.05644180842448822,-1.1560608116943243,-0.23936736500798025,0.9319772614255898,-0.5815342915942551,1.1004154447399126,0.08328384250112499,0.28849077340597573,0.06978110505331638
-1.7518570803062234,1.8181371085350593,-0.11319107200352889,-0.08476999300706754,-0.05641814095300002,-1.1769452963700016,-0.31964169265912257,1.0194935166679584,-0.5880820041114214,1.0244004261053625,0.08181557533779002,0.2747694597564195,0.08134497722406032
-1.7516465015545808,1.769178765808735,-0.11514170337791693,-0.08537371385141129,-0.056388739863418066,-1.2807252497239319,-0.34957556318708444,1.1521641853501727,-0.5983165377063512,1.060310434120023,0.07817837757548544,0.26612648492819396,0.09206992107567341
-1.7514359228029386,1.764600655684988,-0.1163705382074624,-0.0857540385045431,-0.0563867353410479,-1.412334242566596,-0.34942202606126643,1.155933030760078,-0.606435173596163,1.125347881466049,0.07697861706580124,0.2788885049823682,0.046509953671203724
-1.751225344051296,1.7830314803054195,-0.11611281620866862,-0.08567427348857923,-0.0564559063306367,-1.5057316317699965,-0.3388149348036831,1.0056885238261437,-0.6147597728077057,1.1739844314734373,0.07608307020650483,0.28905398462730264,-0.008698157928740803
-1.7510147652996535,1.8166517660301629,-0.11535660242658659,-0.08544022515478464,-0.056621072156092786,-1.522727258786517,-0.3601105812100951,0.8795996789291394,-0.6198323986127904,1.1634420810175023,0.07613995837614616,0.30109669351121765,-0.04696049309924635
-1.7508041865480108,1.8245137840307757,-0.11505311144478525,-0.08534629462839737,-0.05684206970452396,-1.4628147942548353,-0.4024310711426773,0.8485650791789787,-0.625035547938381,1.1240649658459747,0.07722359521374778,0.32369735889186274,-0.058647291054379644
-1.7505936077963682,1.8539536537827257,-0.11491003310226375,-0.08530201184955531,-0.057070514761939015,-1.361604256365509,-0.37599803490511696,0.8309060083435447,-0.624390909966421,1.061332014898843,0.07755451315728377,0.3348815179732515,-0.11004531528988996
-1.750383029044726,1.8634859885750568,-0.11465612183197407,-0.08522342625491124,-0.057328016847213156,-1.2950255781342086,-0.2810902574481355,0.8258109550686791,-0.6170077004062752,1.0412683892428134,0.08255028884639537,0.3348136484326549,-0.11988288720118126
-1.7501724502930833,1.875186836989738,-0.11499577955851814,-0.08532855039684267,-0.05755897076331586,-1.2984589251041325,-0.239113582677572,1.022725156173258,-0.6191472926631787,1.0350954325751496,0.09315581825620826,0.33474418821229684,-0.038820228326419494
-1.749961871541441,1.882137549080784,-0.11685806031057257,-0.08590492670391817,-0.057724705034210226,-1.3449559735803862,-0.2706374076094664,1.4143110981026126,-0.6219607949990106,1.1113925105054587,0.1018436915615068,0.3346695317343202,0.03683830097125625
-1.7497512927897982,1.8460416928378123,-0.11942128417100824,-0.0866982450589814,-0.05792973906199819,-1.400432221787822,-0.3165737673151455,1.6890484379942907,-0.6216506082781688,1.155257808089695,0.09846652244420305,0.3346011319486034,0.047103030421556065
-1.7495407140381556,1.8054935085335617,-0.12061509847788458,-0.08706773085255586,-0.05824617796060932,-1.4166063448046176,-0.31645755803113773,1.6341078726281832,-0.6103293422413323,1.1721586275706022,0.09316349539906635,0.32499504583797056,-0.07786093728956736
-1.7493301352865132,1.8255459399370404,-0.12003925591418194,-0.08688950745097816,-0.05861562985678188,-1.4110451059566707,-0.3172041146827151,1.3714468630447987,-0.6017548918594615,1.1349227377953757,0.09466150457566513,0.3021523831341062,-0.214941107504737
-1.7491195565348707,1.8701610894474736,-0.11959368200322704,-0.08675160222640768,-0.05894312354703449,-1.3826603150719325,-0.35574439850428907,1.1877458281629707,-0.598433626185452,1.1636048464971165,0.0934753585672638,0.2879968103514375,-0.20524607060299252
-1.7489089777832283,1.8804943620450922,-0.12118885972119348,-0.08724531008500866,-0.05913914363202123,-1.3475281862308575,-0.387253785304627,1.1366842504142445,-0.6014490613527921,1.187733060099238,0.09076021865445713,0.287927986402984,-0.12821877761246314
-1.7486983990315856,1.8854313223822543,-0.12394859257982126,-0.08809944801873107,-0.05917497073505237,-1.3356079821795284,-0.3852674280797727,1.0501424683943574,-0.5983774839785979,1.2003296929558074,0.08687293385490372,0.28000718602418684,-0.03697876641892818
-1.748487820279943,1.921893427745461,-0.1258416105414893,-0.08868533749902031,-0.059164138192067756,-1.343913474297442,-0.3397424962272286,0.902761959449985,-0.6017572531745297,1.2141111779250635,0.08603460655724121,0.2649724905732829,-0.08591322062862948
-1.7482772415283006,1.9196694216754322,-0.1256308640881279,-0.08862011142481872,-0.05918379020646942,-1.3803697077006198,-0.29169617487363486,0.75195863849971,-0.606784973352534,1.1722561855550109,0.08659755091694742,0.2575065221933071,-0.24670589513046973
-1.7480666627766583,1.8879901315720018,-0.12376538594691276,-0.08804274552508663,-0.059146441548873774,-1.4163433886045536,-0.2519922721718077,0.6567768438137148,-0.6065888216728874,1.1220435397887956,0.08336961660433775,0.24138697441629917,-0.36036186485997596
-1.7478560840250157,1.9236673298791875,-0.12160105203236621,-0.08737288369701994,-0.059015884724471404,-1.413461596469624,-0.18669556163507142,0.6506929109015255,-0.5932494080724207,1.1494867100569113,0.08437192545128308,0.24117689693748243,-0.38456150368278946
-1.747645505273373,1.9664308877644896,-0.1204188609522317,-0.08700699529470796,-0.058764144038149044,-1.38662796639069,-0.0807685607435046,0.7259122518324755,-0.5764603629958276,1.1432045690388652,0.08489206560919087,0.24111167856688678,-0.30860582597065284
-1.7474349265217306,1.9677269400613404,-0.12011190110029593,-0.08691199115224232,-0.05838983470098844,-1.3445857837088822,0.01090085108628875,0.7954201023303991,-0.5702823178420462,1.1866568871452268,0.08364132667048092,0.2344159234987182,-0.2028546668859187
-1.747224347770088,1.9690229923581912,-0.11959261620402863,-0.08675127236131865,-0.058004308158947915,-1.3137896308763857,0.03826990032609109,0.8000031599196133,-0.5842256164390379,1.1733540943407574,0.08242839350826457,0.2226892321996937,-0.14223434029792986
-1.7470137690184457,1.9466953786814944,-0.11859558237631808,-0.08644269016982513,-0.057676476819318645,-1.286904714754402,-0.019873482629204027,0.7596013689613595,-0.5922056677766705,1.1319338176115885,0.08033783602602383,0.23912914543813849,-0.14104469484821622
-1.746803190266803,1.8881319450302658,-0.11707786604868586,-0.08597295662876596,-0.05739767080281496,-1.2674100735930667,-0.11812315762933656,0.7248552463479213,-0.5982324261858715,1.0867749894185361,0.08207935972251011,0.2449154485622331,-0.17933832369538244
-1.7465926115151604,1.867924751758323,-0.11532367329509392,-0.08543003358126168,-0.057163263468095735,-1.2563668557544185,-0.2550672404775178,0.7203715271620704,-0.6047177675101779,1.0516697100508696,0.08469135529834114,0.296595563893112,-0.1588909867916564
-1.746382032763518,1.8544148560792566,-0.11375880043471348,-0.0849457050828257,-0.057034153404881195,-1.2343946471043357,-0.3798619352098703,0.7723649625966855,-0.6075119315254724,1.0169556743293435,0.08608163595084038,0.4095465040018136,-0.11336822413415762
-1.7461714540118753,1.8494587820072321,-0.11203375624585125,-0.08441180352259016,-0.057034535931718,-1.20083186155941,-0.39800819241183116,0.9263819160407264,-0.6086620936648887,1.000511305989781,0.08695290868873767,0.44981350655772473,-0.15196473079295378
-1.7459608752602331,1.8779824131373126,-0.11078974888811985,-0.08402678296860926,-0.05715127266034481,-1.189399338181414,-0.30206098736754217,1.043789632689937,-0.6040921421689575,0.9881214154680031,0.08418902721570773,0.4725123706992067,-0.24542381438650843
-1.7457502965085905,1.903452737700425,-0.11155513254800462,-0.08426366938162387,-0.05737427900664115,-1.2246312411405122,-0.19421324642461704,1.0414748447758269,-0.6086813505501695,0.9766009555654448,0.0841724302299275,0.47244301650563325,-0.2592610964376336
-1.7455397177569478,1.8700020116577856,-0.11414609731560191,-0.08506557355362533,-0.057670732515176334,-1.2680357593290064,-0.1660607821996432,0.9663809522387354,-0.6099581278300634,1.0299870228267958,0.089333071151345,0.47236549674848777,-0.10769199026321377
