DEPTH_MD,CALI,RHOB,NPHI,DTC,LITHOLOGY
-2.4576243818354473,1.0472998823597606,-1.735329416165033,2.543587421825662,1.626062053630591,0
-2.457307085330924,1.059841216525391,-1.9280563791197818,2.3471855250065055,1.5084980287043124,0
-2.4569897888264007,1.1144211951343395,-2.1223439463095426,2.10603926961677,1.5428204767530307,0
-2.4566724923218772,1.1166309444301676,-2.2419830356060206,1.9961085561166547,2.217913823373623,0
-2.4325579579781147,1.0925164420586075,-0.8756918899196193,2.392202336666173,2.5862360271085785,0
-2.4322406614735916,1.0912703765089318,-0.043734017293842284,2.4815070424022747,2.161756176343628,0
-2.431923364969068,1.0626078851628922,-0.40323363847536176,2.557119765760367,1.5803986887571346,0
-2.431606068464545,1.021948652905637,-1.3262033457545876,2.558811993716317,1.4530582317906746,0
-2.431288771960022,0.9853671469320072,-2.0389563396698023,2.375919986320905,2.633412202273849,0
-2.430971475455499,0.971415398342162,-2.325855936209457,2.3901790565049654,3.4983029249546997,0
-2.427798510410267,0.9286185066375295,-1.374478633293749,2.2398320351455743,2.647086329300101,0
-2.4274812139057436,0.956103660622184,-1.93698834792536,2.059894854509037,2.578920794276511,0
-2.375761883668463,1.1525277864093428,-2.656234707273365,1.9777144811697525,4.445102472106854,0
-2.3754445871639396,1.1612920782057499,-2.682498706351745,2.2349188247850154,4.363399542767479,0
-2.375127290659417,1.1707473836685838,-2.6755449498809702,2.57682244190206,4.291952408105089,0
-2.3487916807839917,1.5957800544759457,-3.0927894828107116,2.0755909490787112,4.145159648248997,0
-2.3484743842794686,1.56046030179941,-3.2140351517571615,2.281903056427369,4.131143687883622,0
-2.3424457506935275,2.1023190706851502,-3.8549652298677795,2.7792703556844516,4.193224590200186,0
-2.342128454189005,2.081244653935853,-3.9357437409486113,3.246432489772077,4.317795800545389,0
-2.3418111576844813,2.0601702371865565,-3.7486806731496,3.3068981336045438,4.387021814048717,0
-2.3123025827638246,1.532808557441778,-2.5058496707727715,2.2497526501467036,3.359305554549764,0
-2.292312902978863,1.4653985131917044,-2.5453200597232777,2.340267107246742,3.0494312814253273,0
-2.225363340524469,1.2193637293685882,-0.36082658013871177,2.4001955104350117,2.696928804823129,0
-2.2250460440199458,1.1987113911228389,-0.42945230063413636,2.2812280824094624,2.2912163977331788,0
-2.2247287475154227,1.1750062679108826,-1.0881000902071007,2.110744921610167,2.8035831802408437,0
-2.2244114510108997,1.1382271693261239,-1.745034024876058,2.058683734135676,3.3475584136729384,0
-2.224094154506376,1.0957586025055484,-2.051868999182299,2.3413476140142,3.91180992647155,0
-2.143500842357485,1.2047691512996237,-1.7863261830156125,2.74694059538717,3.0269545489254934,0
-2.143183545852962,1.1729885084592486,-1.7879455331082912,2.4136385876048374,2.6602310123712343,0
-2.1428662493484385,1.1330681004073773,-1.9918483126962239,2.0743365652511327,2.227956170188242,0
-2.1425489528439154,1.1272781544484185,-2.294661729914711,1.7866682916339744,2.2834734757150787,0
-2.1422316563393924,1.195606313012462,-2.559380823333821,1.6391090641016641,2.6579916066962377,0
-2.1419143598348693,1.3359787881951914,-2.700308368108358,1.6417040876197648,3.13846772707073,0
-2.141597063330346,1.5163725220179556,-2.7287466131287292,1.6675362958123934,3.648086328495011,0
-2.1412797668258228,1.541334543056772,-2.7047813767635036,1.7196133656338077,3.8704973844624693,0
-2.0638594197221636,1.6051389911724991,-2.705787085149206,1.8888547374922324,3.356826865849974,0
-2.06354212321764,1.6204679112332985,-2.2518204615277986,1.9431982419246565,3.2655518095538327,0
-2.063224826713117,1.6136933646621847,-1.761680895534558,2.134764969270851,2.923338515521486,0
-2.062907530208594,1.5891720978861452,-1.5553350425707169,2.378031984724424,2.716174814547719,0
-2.054657821090991,1.563438009688685,-1.0786355744965128,1.5460023233399707,2.20256511060199,0
-2.054340524586468,1.4710442798454257,-1.467802001638713,1.4806850791650508,2.2126412433425893,0
-2.0540232280819444,1.400614319934055,-1.8601458291271935,1.7055881406354607,2.469202638673804,0
-1.9921504096999214,0.9778694642945929,-2.167128946139605,1.8198882516879016,2.2969591971010783,0
-1.9918331131953988,1.0400998956249379,-2.237783962883264,1.8286097954362042,2.5281211856123313,0
-1.9915158166908753,1.117571843068564,-2.280415788724929,1.986533231937599,2.850934247196958,0
-1.991198520186352,1.0904568484833026,-2.2811360677262402,2.2896224071788964,2.9261415485897104,0
-1.924248957731958,1.9344061603617861,-2.1173926671395815,3.083956742277235,2.8519597472143294,0
-1.923931661227435,2.1335749169753906,-2.0418336241672743,2.9825183819717527,2.21673489565738,0
-1.9236143647229118,2.3705634008469274,-2.13713903635481,2.6418598384994003,2.224170167774466,0
-1.9052111674605665,1.1750779837193186,-2.1424300212993588,2.419528798432361,2.78926354457475,0
-1.9048938709560432,0.9637668130791889,-2.206020174810439,2.3345206534343967,2.205897985137461,0
-1.90457657445152,0.8204054244733142,-2.357983694487229,2.23105627403006,2.538350746051802,0
-1.9042592779469971,0.814316288801692,-2.4533172031485404,2.190952398929067,3.53583860680797,0
-1.8798274470987109,1.7036692939696523,-1.8441515510704494,3.6236907927406152,0.7671275772422322,0
-1.8795101505941876,2.046874017811438,-2.2770800292111817,3.321322593909088,-0.7874710579154921,0
-1.8791928540896647,2.35220858910121,-3.02535720333294,2.8075935353285133,-0.39980864153162327,0
-1.8788755575851415,2.684426945763504,-3.7200578885096935,2.4415740325406667,-0.34345384427183495,0
-1.8785582610806182,2.932843671630697,-4.18209252976797,2.507195768300408,2.270226242850603,0
-1.8211275937619202,2.1246836278229027,-3.4520094210660135,2.8384868188439523,3.416258162797187,0
-1.820810297257397,2.288187125318423,-3.740026471248527,2.8247425357119256,3.758078746105866,0
-1.794474687381972,2.3120394158474276,-3.6776489146869857,2.833501593074862,3.0836003022961593,0
-1.7941573908774486,2.1365716742722447,-3.0765334013045806,3.0199593260931863,2.789691233760783,0
-1.7938400943729254,1.932677879682348,-2.965574694361244,3.085924436061806,2.3713981685050585,0
-1.7865422747688922,2.4250488785396844,-2.9783679456010503,2.78663510543102,1.640214747227419,0
-1.7862249782643689,2.268313577943306,-2.706797263538029,2.6735537812047196,1.4100444728075565,0
-1.7859076817598456,2.2062329282934674,-2.7709876492823757,2.473671591382343,1.4544084731676226,0
-1.7725812285698714,2.216242538734514,-3.5549722662395085,2.3916210102433055,2.65047047925323,0
-1.7722639320653482,2.4022805454009273,-3.5827010877508694,2.8269687186894523,2.5167373416456176,0
-1.6996030325295368,1.500987200639454,-1.9699257820529472,2.6003044265940933,-0.14819548207140337,0
-1.699285736025014,1.5226289953592576,-2.038522129083887,2.4995678747288395,0.1599433913181675,0
-1.6989684395204907,1.6142398253750232,-2.3758680660922806,2.5756143342682307,2.0554392621526114,0
-1.6942089919526429,1.474780234996014,-3.6561075952301323,2.691445938706979,3.829816041698579,0
-1.6938916954481196,1.4731961332301484,-3.4755908922634022,2.780469154054192,3.7691032672417797,0
-1.6840555038079006,1.1023998020486097,-0.608326665532882,3.3206024389049724,2.7621029011382423,0
-1.6837382073033773,1.061670347792992,-1.1658263551368677,2.8191844722972,2.5859116827401443,0
-1.683420910798854,1.0709396398269175,-1.7991583856858435,2.226684960783338,2.58232243320033,0
-1.5714152447021668,4.119529685766885,-3.1581956585170117,3.242251208815485,4.606012947097407,1
-1.5710979481976435,3.72355132986766,-3.080583692825813,3.0974825140479036,4.615721807806612,1
-1.5707806516931202,3.608686216274863,-2.974283811147864,2.7382932583812774,4.536344139989142,1
-1.5473007103584042,3.398475437677434,-2.7381134315512257,2.315194758087942,4.054499891754884,1
-1.546983413853881,3.2640990918435393,-2.942652840285792,2.203490217238574,3.834687563772237,1
-1.5466661173493577,3.133483353334746,-3.0489450594838563,2.027897789228323,3.7052106484362524,1
-1.5463488208448344,3.1598464507223305,-3.0261694326285165,1.9915378985593195,3.6844939605375675,1
-1.546031524340311,3.200454137132117,-2.9535547209865873,2.1814444355264984,3.790366093563004,1
-1.5457142278357878,3.0398924894258195,-2.871972920616421,2.302819317159387,3.8056134490776787,1
-1.545396931331265,2.8641001582750927,-2.840037363902419,2.1390316828471354,3.807185882020861,1
-1.5450796348267417,3.002204241737518,-2.8622944923574622,1.8942468650203006,3.774709333378227,1
-1.5447623383222184,3.2791684148169056,-2.906308129808434,1.945376505897124,3.735618708073452,1
-1.4708322527683142,2.202875723321018,-2.6495829826731074,3.08058269267456,3.0221172102899465,1
-1.470514956263791,2.3857978195998704,-2.903294835087794,2.9968667180018955,3.164738808697062,1
-1.4701976597592676,2.4267304692335516,-2.91650314098163,2.955004624096688,3.2915669136879506,1
-1.4698803632547444,2.2759423668936622,-2.7932466937591283,3.1114584510317655,3.1904804463682765,1
-1.4695630667502217,2.4249868740633818,-2.4623411222483855,3.189349658121402,2.9404484649096667,1
-1.4692457702456985,2.7281968592897354,-2.3929912917795346,2.995592344799119,2.726242998087723,1
-1.468928473741175,2.9782070249982406,-2.6593144103315547,2.8138750393699756,2.5980984376458687,1
-1.4686111772366517,3.2565061613848973,-2.802369587673422,2.9360932969619893,2.7156962479771427,1
-1.4682938807321284,3.559469622516113,-2.9878733282281256,3.22674624266228,3.070678208303388,1
-1.4679765842276058,3.551586839636923,-3.1115352516030614,3.2957277894078802,3.3764321984053636,1
-1.4676592877230825,3.318381374549896,-3.1482458488427265,3.0832207049261955,3.41718111250023,1
-1.467341991218559,3.316761041427295,-2.982783484853587,2.6953572289538505,3.2788332258564177,1
-1.4670246947140357,3.336222221630998,-2.814821855612285,2.463694293878239,3.1079913005573117,1
-1.4667073982095125,3.3430038651707847,-2.7874423183771055,2.7034519914911903,3.029364871270051,1
-1.4663901017049892,3.2595085214486863,-3.025710957076591,3.0211170505049907,3.1612179255124815,1
-1.4660728052004666,3.2309924501229927,-3.2766936676999743,3.0503975159615013,3.2302380444048664,1
-1.465755508695943,3.291038905277076,-3.3874007881908725,2.747529862983499,3.3482635439221737,1
-1.4654382121914198,3.1742270011360456,-3.2856613954592158,2.533667902032072,3.4149250128788005,1
-1.4651209156868965,3.071074752449203,-2.9986302592351644,2.573143353110794,3.491961519731205,1
-1.4648036191823732,2.9594331227607875,-2.841346381149344,2.595757317836461,3.5606064168706126,1
-1.4644863226778506,2.905333865471527,-2.862192963561603,2.4533341928562264,3.5422825618248086,1
-1.4641690261733271,3.1402657437795694,-2.9517699872062586,2.3457167368458434,3.6084654642108602,1
-1.4638517296688038,3.2578284249565566,-2.9341621060506604,2.5863963970716903,3.8234062701198503,1
-1.4635344331642806,3.2373176512609194,-2.8670210029511063,2.936885193572752,4.117947332403689,1
-1.4632171366597573,3.1198737495262883,-3.0016595168752764,3.111900949792181,4.278362546877234,1
-1.4628998401552347,3.224773328691814,-3.1080979632934524,3.0695963571265583,4.112974055560946,1
-1.4625825436507112,3.583135152711171,-3.1100346707520696,2.835794040702538,3.9107844269751633,1
-1.4622652471461879,3.6631731881693574,-2.8164705791694473,2.669736685237859,3.8916409670439154,1
-1.4619479506416646,3.6223346658035176,-2.8847859668191167,2.56681091732474,3.875504845264307,1
-1.4616306541371413,3.699591465430172,-3.207364270689366,2.5161475968911216,3.865933512810811,1
-1.4613133576326187,3.6233371956615303,-3.506731460127654,2.58085366748132,3.864147235014122,1
-1.4609960611280952,3.415156876251344,-3.516576548529317,2.6247409581609293,3.854404190866807,1
-1.460678764623572,3.270549048839108,-3.329069692178446,2.7258030861937423,3.8195348088503085,1
-1.4603614681190487,3.30783314726972,-3.1737346540342473,2.8889803683269277,3.770821178683237,1
-1.4600441716145254,3.2375036642981625,-3.021449946019405,2.909772313815195,3.6826472655862394,1
-1.4597268751100028,2.9469418406325536,-2.8157305052052473,2.8226445021233375,3.576365726848731,1
-1.4594095786054793,2.8643870222921652,-2.875054539160668,2.6428806518619488,3.4724420435437096,1
-1.459092282100956,2.9707470675276353,-2.9763354563404008,2.6375241213353195,3.372620359266202,1
-1.4587749855964327,3.052830502623782,-3.050250245758664,2.879694475710222,3.389576880955511,1
-1.4584576890919094,3.0156681720390006,-2.8998562697874792,3.049194884365373,3.5309670847343133,1
-1.4581403925873861,2.927268500232024,-2.7918725446297086,3.0732168477204524,3.661777149988683,1
-1.4578230960828633,2.8839759463653203,-2.772873273363211,2.990150930175365,3.249364809868695,1
-1.45750579957834,3.0276820948993715,-2.714547923808961,2.995572630144604,3.0521150702327886,1
-1.4571885030738168,3.2495489630450365,-2.7124330627556383,2.94874612033236,3.2620134373985614,1
-1.4568712065692935,3.3343389297608033,-2.7961476041916087,2.7118238626684623,3.6851092603395967,1
-1.4565539100647702,3.3301652083592495,-2.4080303063330075,2.4356947747073394,4.005016738541671,1
-1.4562366135602474,3.216844229475405,-1.736066297116818,2.458361039268225,4.027545143450304,1
-1.455919317055724,2.8589059781613333,-0.5303935120392804,2.664150144589502,3.9706259236167343,1
-1.4556020205512008,2.348627271493028,-0.1800570131931886,2.552204091182843,2.9217835715489953,1
-1.4552847240466775,2.0473087960505936,-0.28037628138046733,2.3493062859891416,2.1306644500281817,0
-1.4549674275421542,1.9903535987178913,-1.3822969799642373,2.304128739759831,2.0716946281929824,0
-1.4546501310376314,2.050202461652511,-2.230550523486273,2.569201394296414,2.0911803189754825,0
-1.4543328345331081,2.3346202421388678,-2.88070183183028,2.8416702876339284,2.387568076210648,0
-1.4486214974516904,1.5856509176875069,-2.9494929354777017,3.4463908029500576,2.4650489667165036,0
-1.4483042009471672,1.9130777496836568,-3.122399458399786,2.981975664371059,1.9005108700757383,0
-1.4479869044426443,2.099569957645156,-3.2825440179613055,2.242341625125184,1.5872015690926442,0
-1.447669607938121,2.1378095222998614,-3.577662966785115,1.689376710491185,1.7552571552699603,0
-1.4473523114335978,2.1997444988343893,-3.674089025627922,1.728466618195553,2.3245129487733824,0
-1.4470350149290745,2.462690062985731,-3.5649674128334006,2.3113417913177594,3.018271983257918,0
-1.44259286386575,1.4116335568101226,-1.8287409032964956,1.4839224915203535,-0.2634429900653196,0
-1.4422755673612266,1.3936638453061814,-2.3978863790732428,1.194135374452552,-0.21353214803076326,0
-1.4419582708567034,1.4193512435180717,-3.050460327334915,1.2516007376568468,0.4240767916853285,0
-1.44164097435218,1.625381203745273,-3.584250837029234,1.4946213121192002,2.301454702397502,0
-1.4413236778476572,1.896276784370691,-3.811816821111875,1.8874916460471438,3.3802782204616486,0
-1.441006381343134,2.3341339180522436,-3.6284522065765046,2.434195044177283,3.8845817117040635,0
-1.4356123407662396,2.0373727692680714,-0.017505138138122687,2.6068000611667546,2.649034779541501,0
-1.4352950442617163,1.8030844673441844,-0.7462013261966504,2.4620346520217913,3.0831042462339076,0
-1.434977747757193,1.6617964926026103,-1.4143200169693841,2.6975313858980434,3.3540580162198594,0
-1.4346604512526702,1.3003131554287573,-1.7115806463295877,3.098699384260848,3.5347622294060557,0
-1.394998388187271,1.3019887697073385,-2.290024615633924,1.7614636860579624,2.489662554056018,1
-1.3946810916827477,1.3935540298992568,-2.5466967628341086,1.9072726350407223,3.181182580377686,1
-1.3943637951782244,1.2463883323861844,-2.4631354726027808,2.1952604602651715,2.8411737140789537,1
-1.3940464986737011,1.0751802215666733,-2.031978318768668,2.4830429166187407,0.6560850163106814,1
-1.3937292021691778,1.0152439546845349,-1.3464413944226918,2.6306089901169734,0.6112166130193436,1
-1.393411905664655,1.150286661618678,-0.6872086975762283,2.5115112222874063,-0.04357938723809862,1
-1.3930946091601317,1.3869722200773735,-0.41127675265086716,2.2163826356342438,0.7743748407102081,1
-1.3927773126556084,1.4786756831592422,-0.43571131952466613,2.004600087905633,1.1148531317383388,1
-1.3924600161510852,1.5703791466327766,-0.5289044246402906,1.9798801484179154,1.2947540369943829,1
-1.3921427196465619,1.662082609714646,-0.4579224731004024,2.1431751754684107,1.385610148850329,1
-1.391825423142039,1.7537860727965153,-0.2152025361947172,2.269572796485023,1.6149946037897434,1
-1.3915081266375158,1.6180986685331653,-0.11195106862441759,2.206637814306429,2.040363618331755,1
-1.3077418494433928,2.570666706426957,-2.353138414651898,2.104721632959776,1.5060968480967356,0
-1.3074245529388695,2.737892712040756,-2.902810818114803,1.6686020163592659,2.8425418419387207,0
-1.3071072564343462,3.089718668927099,-3.190372585222156,1.643668768664803,3.3680739765852348,0
-1.306789959929823,3.4050127986205223,-3.307935125864734,2.0250878156109646,3.788588560512151,0
-1.3064726634252997,3.5654496904691775,-3.382930972548142,2.519794374303568,4.0186566826508,0
-1.3061553669207764,3.4847587409430534,-3.391170758290537,2.8492732633963698,3.9082373713991543,0
-1.2864829836403384,2.784316117137403,-2.1298608990692176,2.103923985590631,2.495268620192465,0
-1.2861656871358151,2.840649775897006,-2.308690566079362,2.1248944636898606,2.5991923040184726,0
-1.2858483906312919,2.8669964382404705,-2.3303883292176235,2.34206174445805,2.7320032864263126,0
-1.280454350054398,3.0248194315356063,-2.26356969144683,2.668344568036571,2.5515041733477877,0
-1.2801370535498746,3.0072654484715757,-2.1615608327859013,2.671188496762857,2.2689618573205643,0
-1.2798197570453513,2.9433777049735275,-2.1137785022259727,2.422908598793417,2.2661242433021025,0
-1.279502460540828,2.788154416686228,-2.155397595161754,2.2026561514623357,2.6066959424907923,0
-1.2747430129729806,2.3279454256025307,-2.2135562840376517,2.1308670953163427,2.5529398730595165,0
-1.2744257164684574,2.4497087214623607,-2.198659026701172,2.111084188790771,2.5527856508573747,0
-1.274108419963934,2.6214341582149823,-2.224004159189641,2.2029677618961654,2.725559331409476,0
-1.2614165597830065,3.5918942153889932,-2.648701790522918,2.097643849639796,3.2649023263136936,0
-1.2610992632784832,3.495710370184217,-2.5797887251570453,2.217092111446049,3.316522334366589,0
-1.26078196677396,3.6052856829770046,-2.718028633552115,2.5851242142839936,3.400703952405754,0
-1.2604646702694366,3.6209601094793524,-3.0164846188803787,2.8812251476908743,3.5429837174737457,0
-1.2027167064462159,4.286712363055276,-1.0501883894698996,2.031995005655848,1.8277301874618488,0
-1.2023994099416926,4.41334487580497,-1.488057929783648,2.0280809764713292,1.8626679358335816,0
-1.2020821134371693,4.317913301837886,-1.9866454470738246,1.955530418480197,2.231528328269494,0
-1.201764816932646,4.067453417047845,-2.232172428096013,1.8787208142843572,3.0317751936146085,0
-1.1963707763557512,3.928938460615743,-0.7365031035104526,2.789667423636126,2.6453429796873578,0
-1.1960534798512288,3.295683263017837,-0.5308315535973137,2.4812603276091694,2.075078777625125,0
-1.1957361833467055,3.06108381815905,-0.9975377910993343,2.090616998064408,1.8808371711651146,0
-1.1954188868421822,3.00268981852744,-1.548212710471178,1.7728421362255578,2.2861397755518498,0
-1.195101590337659,2.944296566192533,-1.8517962130780505,1.7757391861927165,2.909681877465924,0
-1.1697178699758028,2.574274917316428,0.13108941812396788,2.0753680568871933,-0.780907461021567,0
-1.1694005734712805,3.0651170955638785,-0.7203798392150734,1.5231276790062682,-1.8167770407285477,0
-1.1690832769667572,3.576561934059699,-1.5625250605341607,1.4325245027451194,-1.879336311120118,0
-1.168765980462234,3.901533240353248,-2.07633932500976,1.8830932236574172,-1.0656806369424057,0
-1.1684486839577106,3.8137326960516313,-2.233173667014245,2.298030696763261,1.0192876697324593,0
-1.1408438880641925,3.311717016642393,-0.7666347699765902,2.4913490707496337,-0.38710873936557877,0
-1.1405265915596692,3.2260141647312404,-0.3320728937741139,2.1581146966268747,-1.3327645357073283,0
-1.140209295055146,3.2366602545877683,-0.41542729544160334,1.6445737546420338,-1.3781309822047714,0
-1.1398919985506235,3.4951037724534992,-0.9699654132693843,1.3531601275834604,-1.2044649577785818,0
-1.1395747020461002,3.667687560542227,-1.454470456500068,1.5195006162483369,1.4291795855050946,0
-1.139257405541577,3.6455108839001413,-1.6938278149445825,1.9102912622327821,2.614729819942487,0
-1.1389401090370537,3.551107238870622,-1.7319936561156328,2.1662795579595526,3.1445523597777534,0
-1.137036330009914,2.7344025336886055,-0.4250016409232913,1.715840903049388,0.6480598833443318,0
-1.1367190335053907,2.6857148454368507,-1.1568228694952645,1.596160987391299,0.9137231865038403,0
-1.1364017370008683,2.637027157185097,-1.7881690241582522,1.4749158979586587,1.2927543118563114,0
-1.136084440496345,2.6620590265739246,-2.1454746044348907,1.6048006579444132,2.2780204397653745,0
-1.1214888012882778,3.1479259082247637,-2.8591298624538877,2.198095625493542,3.060815125392041,0
-1.1211715047837545,3.4037786859014174,-2.7180522594871226,2.1397844221131574,2.9738821466934513,0
-1.1208542082792312,3.68199041873222,-2.6529896210631767,2.1886689867635942,2.9706856078773036,0
-1.120536911774708,3.8040600016650528,-2.665113677215104,2.359770439996619,3.13921976010421,0
-1.1202196152701847,3.6995384253809642,-2.653305700902758,2.5050191471392496,3.259809009664947,0
-1.075798104636938,3.8027825602288754,-1.1285238271748241,2.3007371649989237,2.6997318378913517,0
-1.0754808081324148,3.446266676169589,-0.9726038812214755,2.3351775546903006,2.350801519370406,0
-1.0751635116278915,2.930652598877427,-1.1488525491464883,2.4177954974372735,2.337588867456168,0
-1.0748462151233682,2.641820922958014,-1.5565750974986794,2.356608329591266,2.539214073624464,0
-1.0526354598067449,3.832390806466875,-0.5717482475442649,1.9404958807172688,2.2876267506812358,0
-1.0523181633022216,3.6164300493590646,-0.5729640375062197,1.8816326504721015,1.9906495293274555,0
-1.0520008667976983,3.560750798869137,-0.8901166237351105,1.991779684918495,1.888776845536191,0
-1.051683570293175,3.813724478529572,-1.316614952303837,2.421747314957109,2.081539824621511,0
-1.0513662737886518,4.090164975220548,-1.6341493887501561,2.9471634223183742,2.634506069167439,0
-1.0313765940036905,4.164605428212321,-2.8931049324130704,1.5096342176956212,3.069344263360746,0
-1.0310592974991672,4.804631810721179,-3.147427872553324,1.9662826350406002,3.5705370716339213,0
-1.0307420009946449,5.25048938617089,-3.3187961396490446,2.4069682536476034,4.086566240182174,0
-0.9967912750106628,1.330843624154259,-0.7527004386232677,1.6470751296462967,1.5480934542961926,0
-0.9964739785061395,1.3250368702861597,-0.6337024484765422,1.8038085303570681,1.8042275579535019,0
-0.9901280484156757,1.1487697938393644,-1.5845446505058294,2.6333784382989642,2.2867892587919885,0
-0.9898107519111524,1.0706919955700571,-0.9512777518393474,2.098971345002244,1.4959948791517366,0
-0.9894934554066291,1.003039909830058,-0.9827452550354799,1.329264944607893,0.5407174691880418,0
-0.9891761589021059,1.0897322182152651,-1.553709306988859,0.9082600961541898,0.35642400635783344,0
